Sr No._x,Reference No (URN),Journal Date,"Date of
Purchase",Date of Expiry,Name of the Purchaser,Prefix_x,"Bond
Number_x",Denominations_x,Issue Branch Code,Issue Teller,Status,Prefix_Bond,Sr No._y,Date of,Name of the Political Party,"Account no. of
Political Party",Prefix_y,"Bond
Number_y",Denominations_y,"Pay Branch
Code",Pay Teller
3494,3.00E+20,27-10-2020,27-10-2020,10-11-2020,FUTURE GAMING AND HOTEL SERVICES PR,OC,9016,10000000,300,7905165,Paid,OC9016,5181,07-11-2020,YSR,*******6354,OC,9016,10000000,847,3382516
4440,3.00E+20,08-04-2021,08-04-2021,22-04-2021,HONEYWELL PROPERTIES PVT LTD,OC,9017,10000000,300,4180496,Paid,OC9017,5962,12-04-2021,BHARATIYA JANATA PARTY,*******8244,OC,9017,10000000,691,7516991
3481,3.00E+20,27-10-2020,27-10-2020,10-11-2020,FUTURE GAMING AND HOTEL SERVICES PR,OC,9018,10000000,300,7905165,Paid,OC9018,5168,07-11-2020,YSR,*******6354,OC,9018,10000000,847,3382516
4439,3.00E+20,08-04-2021,08-04-2021,22-04-2021,HONEYWELL PROPERTIES PVT LTD,OC,9019,10000000,300,4180496,Paid,OC9019,5961,12-04-2021,BHARATIYA JANATA PARTY,*******8244,OC,9019,10000000,691,7516991
3476,3.00E+20,27-10-2020,27-10-2020,10-11-2020,FUTURE GAMING AND HOTEL SERVICES PR,OC,9020,10000000,300,7905165,Paid,OC9020,5153,07-11-2020,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,9020,10000000,847,3382516
4454,3.00E+20,08-04-2021,08-04-2021,22-04-2021,HONEYWELL PROPERTIES PVT LTD,OC,9021,10000000,300,4180496,Paid,OC9021,5976,12-04-2021,BHARATIYA JANATA PARTY,*******8244,OC,9021,10000000,691,7516991
3485,3.00E+20,27-10-2020,27-10-2020,10-11-2020,FUTURE GAMING AND HOTEL SERVICES PR,OC,9022,10000000,300,7905165,Paid,OC9022,5172,07-11-2020,YSR,*******6354,OC,9022,10000000,847,3382516
4458,3.00E+20,08-04-2021,08-04-2021,22-04-2021,HONEYWELL PROPERTIES PVT LTD,OC,9023,10000000,300,4180496,Paid,OC9023,5980,12-04-2021,BHARATIYA JANATA PARTY,*******8244,OC,9023,10000000,691,7516991
3528,3.00E+20,27-10-2020,27-10-2020,10-11-2020,FUTURE GAMING AND HOTEL SERVICES PR,OC,9024,10000000,300,7905165,Paid,OC9024,5215,07-11-2020,YSR,*******6354,OC,9024,10000000,847,3382516
4450,3.00E+20,08-04-2021,08-04-2021,22-04-2021,HONEYWELL PROPERTIES PVT LTD,OC,9025,10000000,300,4180496,Paid,OC9025,5972,12-04-2021,BHARATIYA JANATA PARTY,*******8244,OC,9025,10000000,691,7516991
3517,3.00E+20,27-10-2020,27-10-2020,10-11-2020,FUTURE GAMING AND HOTEL SERVICES PR,OC,9026,10000000,300,7905165,Paid,OC9026,5204,07-11-2020,YSR,*******6354,OC,9026,10000000,847,3382516
4459,3.00E+20,08-04-2021,08-04-2021,22-04-2021,HONEYWELL PROPERTIES PVT LTD,OC,9027,10000000,300,4180496,Paid,OC9027,5981,12-04-2021,BHARATIYA JANATA PARTY,*******8244,OC,9027,10000000,691,7516991
3498,3.00E+20,27-10-2020,27-10-2020,10-11-2020,FUTURE GAMING AND HOTEL SERVICES PR,OC,9028,10000000,300,7905165,Paid,OC9028,5185,07-11-2020,YSR,*******6354,OC,9028,10000000,847,3382516
4451,3.00E+20,08-04-2021,08-04-2021,22-04-2021,HONEYWELL PROPERTIES PVT LTD,OC,9029,10000000,300,4180496,Paid,OC9029,5973,12-04-2021,BHARATIYA JANATA PARTY,*******8244,OC,9029,10000000,691,7516991
3519,3.00E+20,27-10-2020,27-10-2020,10-11-2020,FUTURE GAMING AND HOTEL SERVICES PR,OC,9030,10000000,300,7905165,Paid,OC9030,5206,07-11-2020,YSR,*******6354,OC,9030,10000000,847,3382516
4455,3.00E+20,08-04-2021,08-04-2021,22-04-2021,HONEYWELL PROPERTIES PVT LTD,OC,9031,10000000,300,4180496,Paid,OC9031,5977,12-04-2021,BHARATIYA JANATA PARTY,*******8244,OC,9031,10000000,691,7516991
3511,3.00E+20,27-10-2020,27-10-2020,10-11-2020,FUTURE GAMING AND HOTEL SERVICES PR,OC,9032,10000000,300,7905165,Paid,OC9032,5198,07-11-2020,YSR,*******6354,OC,9032,10000000,847,3382516
4436,3.00E+20,08-04-2021,08-04-2021,22-04-2021,HONEYWELL PROPERTIES PVT LTD,OC,9033,10000000,300,4180496,Paid,OC9033,5958,12-04-2021,BHARATIYA JANATA PARTY,*******8244,OC,9033,10000000,691,7516991
3496,3.00E+20,27-10-2020,27-10-2020,10-11-2020,FUTURE GAMING AND HOTEL SERVICES PR,OC,9034,10000000,300,7905165,Paid,OC9034,5183,07-11-2020,YSR,*******6354,OC,9034,10000000,847,3382516
4435,3.00E+20,08-04-2021,08-04-2021,22-04-2021,HONEYWELL PROPERTIES PVT LTD,OC,9035,10000000,300,4180496,Paid,OC9035,5957,12-04-2021,BHARATIYA JANATA PARTY,*******8244,OC,9035,10000000,691,7516991
3472,3.00E+20,27-10-2020,27-10-2020,10-11-2020,FUTURE GAMING AND HOTEL SERVICES PR,OC,9036,10000000,300,7905165,Paid,OC9036,5160,07-11-2020,YSR,*******6354,OC,9036,10000000,847,3382516
4452,3.00E+20,08-04-2021,08-04-2021,22-04-2021,HONEYWELL PROPERTIES PVT LTD,OC,9037,10000000,300,4180496,Paid,OC9037,5974,12-04-2021,BHARATIYA JANATA PARTY,*******8244,OC,9037,10000000,691,7516991
3509,3.00E+20,27-10-2020,27-10-2020,10-11-2020,FUTURE GAMING AND HOTEL SERVICES PR,OC,9038,10000000,300,7905165,Paid,OC9038,5196,07-11-2020,YSR,*******6354,OC,9038,10000000,847,3382516
4446,3.00E+20,08-04-2021,08-04-2021,22-04-2021,HONEYWELL PROPERTIES PVT LTD,OC,9039,10000000,300,4180496,Paid,OC9039,5968,12-04-2021,BHARATIYA JANATA PARTY,*******8244,OC,9039,10000000,691,7516991
3486,3.00E+20,27-10-2020,27-10-2020,10-11-2020,FUTURE GAMING AND HOTEL SERVICES PR,OC,9040,10000000,300,7905165,Paid,OC9040,5173,07-11-2020,YSR,*******6354,OC,9040,10000000,847,3382516
4456,3.00E+20,08-04-2021,08-04-2021,22-04-2021,HONEYWELL PROPERTIES PVT LTD,OC,9041,10000000,300,4180496,Paid,OC9041,5978,12-04-2021,BHARATIYA JANATA PARTY,*******8244,OC,9041,10000000,691,7516991
3533,3.00E+20,27-10-2020,27-10-2020,10-11-2020,FUTURE GAMING AND HOTEL SERVICES PR,OC,9042,10000000,300,7905165,Paid,OC9042,5220,07-11-2020,YSR,*******6354,OC,9042,10000000,847,3382516
4438,3.00E+20,08-04-2021,08-04-2021,22-04-2021,HONEYWELL PROPERTIES PVT LTD,OC,9043,10000000,300,4180496,Paid,OC9043,5960,12-04-2021,BHARATIYA JANATA PARTY,*******8244,OC,9043,10000000,691,7516991
3507,3.00E+20,27-10-2020,27-10-2020,10-11-2020,FUTURE GAMING AND HOTEL SERVICES PR,OC,9044,10000000,300,7905165,Paid,OC9044,5194,07-11-2020,YSR,*******6354,OC,9044,10000000,847,3382516
4460,3.00E+20,08-04-2021,08-04-2021,22-04-2021,HONEYWELL PROPERTIES PVT LTD,OC,9045,10000000,300,4180496,Paid,OC9045,5982,12-04-2021,BHARATIYA JANATA PARTY,*******8244,OC,9045,10000000,691,7516991
3545,3.00E+20,27-10-2020,27-10-2020,10-11-2020,FUTURE GAMING AND HOTEL SERVICES PR,OC,9046,10000000,300,7905165,Paid,OC9046,5232,07-11-2020,YSR,*******6354,OC,9046,10000000,847,3382516
4457,3.00E+20,08-04-2021,08-04-2021,22-04-2021,HONEYWELL PROPERTIES PVT LTD,OC,9047,10000000,300,4180496,Paid,OC9047,5979,12-04-2021,BHARATIYA JANATA PARTY,*******8244,OC,9047,10000000,691,7516991
3523,3.00E+20,27-10-2020,27-10-2020,10-11-2020,FUTURE GAMING AND HOTEL SERVICES PR,OC,9048,10000000,300,7905165,Paid,OC9048,5210,07-11-2020,YSR,*******6354,OC,9048,10000000,847,3382516
4434,3.00E+20,08-04-2021,08-04-2021,22-04-2021,HONEYWELL PROPERTIES PVT LTD,OC,9049,10000000,300,4180496,Paid,OC9049,5956,12-04-2021,BHARATIYA JANATA PARTY,*******8244,OC,9049,10000000,691,7516991
3536,3.00E+20,27-10-2020,27-10-2020,10-11-2020,FUTURE GAMING AND HOTEL SERVICES PR,OC,9050,10000000,300,7905165,Paid,OC9050,5223,07-11-2020,YSR,*******6354,OC,9050,10000000,847,3382516
4445,3.00E+20,08-04-2021,08-04-2021,22-04-2021,HONEYWELL PROPERTIES PVT LTD,OC,9051,10000000,300,4180496,Paid,OC9051,5967,12-04-2021,BHARATIYA JANATA PARTY,*******8244,OC,9051,10000000,691,7516991
3515,3.00E+20,27-10-2020,27-10-2020,10-11-2020,FUTURE GAMING AND HOTEL SERVICES PR,OC,9052,10000000,300,7905165,Paid,OC9052,5202,07-11-2020,YSR,*******6354,OC,9052,10000000,847,3382516
4448,3.00E+20,08-04-2021,08-04-2021,22-04-2021,HONEYWELL PROPERTIES PVT LTD,OC,9053,10000000,300,4180496,Paid,OC9053,5970,12-04-2021,BHARATIYA JANATA PARTY,*******8244,OC,9053,10000000,691,7516991
3549,3.00E+20,27-10-2020,27-10-2020,10-11-2020,FUTURE GAMING AND HOTEL SERVICES PR,OC,9054,10000000,300,7905165,Paid,OC9054,5236,07-11-2020,YSR,*******6354,OC,9054,10000000,847,3382516
4443,3.00E+20,08-04-2021,08-04-2021,22-04-2021,HONEYWELL PROPERTIES PVT LTD,OC,9055,10000000,300,4180496,Paid,OC9055,5965,12-04-2021,BHARATIYA JANATA PARTY,*******8244,OC,9055,10000000,691,7516991
3538,3.00E+20,27-10-2020,27-10-2020,10-11-2020,FUTURE GAMING AND HOTEL SERVICES PR,OC,9056,10000000,300,7905165,Paid,OC9056,5225,07-11-2020,YSR,*******6354,OC,9056,10000000,847,3382516
4394,3.00E+20,08-04-2021,08-04-2021,22-04-2021,CHANDER COMMERCIALS PVT LTD,OC,9057,10000000,300,4180496,Paid,OC9057,6003,12-04-2021,BHARATIYA JANATA PARTY,*******8244,OC,9057,10000000,691,7516991
3543,3.00E+20,27-10-2020,27-10-2020,10-11-2020,FUTURE GAMING AND HOTEL SERVICES PR,OC,9058,10000000,300,7905165,Paid,OC9058,5230,07-11-2020,YSR,*******6354,OC,9058,10000000,847,3382516
4377,3.00E+20,08-04-2021,08-04-2021,22-04-2021,CHANDER COMMERCIALS PVT LTD,OC,9059,10000000,300,4180496,Paid,OC9059,5986,12-04-2021,BHARATIYA JANATA PARTY,*******8244,OC,9059,10000000,691,7516991
3503,3.00E+20,27-10-2020,27-10-2020,10-11-2020,FUTURE GAMING AND HOTEL SERVICES PR,OC,9060,10000000,300,7905165,Paid,OC9060,5190,07-11-2020,YSR,*******6354,OC,9060,10000000,847,3382516
4396,3.00E+20,08-04-2021,08-04-2021,22-04-2021,CHANDER COMMERCIALS PVT LTD,OC,9061,10000000,300,4180496,Paid,OC9061,6005,12-04-2021,BHARATIYA JANATA PARTY,*******8244,OC,9061,10000000,691,7516991
3524,3.00E+20,27-10-2020,27-10-2020,10-11-2020,FUTURE GAMING AND HOTEL SERVICES PR,OC,9062,10000000,300,7905165,Paid,OC9062,5211,07-11-2020,YSR,*******6354,OC,9062,10000000,847,3382516
4392,3.00E+20,08-04-2021,08-04-2021,22-04-2021,CHANDER COMMERCIALS PVT LTD,OC,9063,10000000,300,4180496,Paid,OC9063,6001,12-04-2021,BHARATIYA JANATA PARTY,*******8244,OC,9063,10000000,691,7516991
3513,3.00E+20,27-10-2020,27-10-2020,10-11-2020,FUTURE GAMING AND HOTEL SERVICES PR,OC,9064,10000000,300,7905165,Paid,OC9064,5200,07-11-2020,YSR,*******6354,OC,9064,10000000,847,3382516
4383,3.00E+20,08-04-2021,08-04-2021,22-04-2021,CHANDER COMMERCIALS PVT LTD,OC,9065,10000000,300,4180496,Paid,OC9065,5992,12-04-2021,BHARATIYA JANATA PARTY,*******8244,OC,9065,10000000,691,7516991
3530,3.00E+20,27-10-2020,27-10-2020,10-11-2020,FUTURE GAMING AND HOTEL SERVICES PR,OC,9066,10000000,300,7905165,Paid,OC9066,5217,07-11-2020,YSR,*******6354,OC,9066,10000000,847,3382516
4390,3.00E+20,08-04-2021,08-04-2021,22-04-2021,CHANDER COMMERCIALS PVT LTD,OC,9067,10000000,300,4180496,Paid,OC9067,5999,12-04-2021,BHARATIYA JANATA PARTY,*******8244,OC,9067,10000000,691,7516991
3539,3.00E+20,27-10-2020,27-10-2020,10-11-2020,FUTURE GAMING AND HOTEL SERVICES PR,OC,9068,10000000,300,7905165,Paid,OC9068,5226,07-11-2020,YSR,*******6354,OC,9068,10000000,847,3382516
4382,3.00E+20,08-04-2021,08-04-2021,22-04-2021,CHANDER COMMERCIALS PVT LTD,OC,9069,10000000,300,4180496,Paid,OC9069,5991,12-04-2021,BHARATIYA JANATA PARTY,*******8244,OC,9069,10000000,691,7516991
3521,3.00E+20,27-10-2020,27-10-2020,10-11-2020,FUTURE GAMING AND HOTEL SERVICES PR,OC,9070,10000000,300,7905165,Paid,OC9070,5208,07-11-2020,YSR,*******6354,OC,9070,10000000,847,3382516
4379,3.00E+20,08-04-2021,08-04-2021,22-04-2021,CHANDER COMMERCIALS PVT LTD,OC,9071,10000000,300,4180496,Paid,OC9071,5988,12-04-2021,BHARATIYA JANATA PARTY,*******8244,OC,9071,10000000,691,7516991
3529,3.00E+20,27-10-2020,27-10-2020,10-11-2020,FUTURE GAMING AND HOTEL SERVICES PR,OC,9072,10000000,300,7905165,Paid,OC9072,5216,07-11-2020,YSR,*******6354,OC,9072,10000000,847,3382516
4384,3.00E+20,08-04-2021,08-04-2021,22-04-2021,CHANDER COMMERCIALS PVT LTD,OC,9073,10000000,300,4180496,Paid,OC9073,5993,12-04-2021,BHARATIYA JANATA PARTY,*******8244,OC,9073,10000000,691,7516991
3474,3.00E+20,27-10-2020,27-10-2020,10-11-2020,FUTURE GAMING AND HOTEL SERVICES PR,OC,9074,10000000,300,7905165,Paid,OC9074,5162,07-11-2020,YSR,*******6354,OC,9074,10000000,847,3382516
4386,3.00E+20,08-04-2021,08-04-2021,22-04-2021,CHANDER COMMERCIALS PVT LTD,OC,9075,10000000,300,4180496,Paid,OC9075,5995,12-04-2021,BHARATIYA JANATA PARTY,*******8244,OC,9075,10000000,691,7516991
3551,3.00E+20,27-10-2020,27-10-2020,10-11-2020,FUTURE GAMING AND HOTEL SERVICES PR,OC,9076,10000000,300,7905165,Paid,OC9076,5238,07-11-2020,YSR,*******6354,OC,9076,10000000,847,3382516
4389,3.00E+20,08-04-2021,08-04-2021,22-04-2021,CHANDER COMMERCIALS PVT LTD,OC,9077,10000000,300,4180496,Paid,OC9077,5998,12-04-2021,BHARATIYA JANATA PARTY,*******8244,OC,9077,10000000,691,7516991
3510,3.00E+20,27-10-2020,27-10-2020,10-11-2020,FUTURE GAMING AND HOTEL SERVICES PR,OC,9078,10000000,300,7905165,Paid,OC9078,5197,07-11-2020,YSR,*******6354,OC,9078,10000000,847,3382516
4380,3.00E+20,08-04-2021,08-04-2021,22-04-2021,CHANDER COMMERCIALS PVT LTD,OC,9079,10000000,300,4180496,Paid,OC9079,5989,12-04-2021,BHARATIYA JANATA PARTY,*******8244,OC,9079,10000000,691,7516991
3483,3.00E+20,27-10-2020,27-10-2020,10-11-2020,FUTURE GAMING AND HOTEL SERVICES PR,OC,9080,10000000,300,7905165,Paid,OC9080,5170,07-11-2020,YSR,*******6354,OC,9080,10000000,847,3382516
4391,3.00E+20,08-04-2021,08-04-2021,22-04-2021,CHANDER COMMERCIALS PVT LTD,OC,9081,10000000,300,4180496,Paid,OC9081,6000,12-04-2021,BHARATIYA JANATA PARTY,*******8244,OC,9081,10000000,691,7516991
3504,3.00E+20,27-10-2020,27-10-2020,10-11-2020,FUTURE GAMING AND HOTEL SERVICES PR,OC,9082,10000000,300,7905165,Paid,OC9082,5191,07-11-2020,YSR,*******6354,OC,9082,10000000,847,3382516
4395,3.00E+20,08-04-2021,08-04-2021,22-04-2021,CHANDER COMMERCIALS PVT LTD,OC,9083,10000000,300,4180496,Paid,OC9083,6004,12-04-2021,BHARATIYA JANATA PARTY,*******8244,OC,9083,10000000,691,7516991
3469,3.00E+20,27-10-2020,27-10-2020,10-11-2020,FUTURE GAMING AND HOTEL SERVICES PR,OC,9084,10000000,300,7905165,Paid,OC9084,5157,07-11-2020,YSR,*******6354,OC,9084,10000000,847,3382516
4388,3.00E+20,08-04-2021,08-04-2021,22-04-2021,CHANDER COMMERCIALS PVT LTD,OC,9085,10000000,300,4180496,Paid,OC9085,5997,12-04-2021,BHARATIYA JANATA PARTY,*******8244,OC,9085,10000000,691,7516991
3525,3.00E+20,27-10-2020,27-10-2020,10-11-2020,FUTURE GAMING AND HOTEL SERVICES PR,OC,9086,10000000,300,7905165,Paid,OC9086,5212,07-11-2020,YSR,*******6354,OC,9086,10000000,847,3382516
4393,3.00E+20,08-04-2021,08-04-2021,22-04-2021,CHANDER COMMERCIALS PVT LTD,OC,9087,10000000,300,4180496,Paid,OC9087,6002,12-04-2021,BHARATIYA JANATA PARTY,*******8244,OC,9087,10000000,691,7516991
3499,3.00E+20,27-10-2020,27-10-2020,10-11-2020,FUTURE GAMING AND HOTEL SERVICES PR,OC,9088,10000000,300,7905165,Paid,OC9088,5186,07-11-2020,YSR,*******6354,OC,9088,10000000,847,3382516
4385,3.00E+20,08-04-2021,08-04-2021,22-04-2021,CHANDER COMMERCIALS PVT LTD,OC,9089,10000000,300,4180496,Paid,OC9089,5994,12-04-2021,BHARATIYA JANATA PARTY,*******8244,OC,9089,10000000,691,7516991
3500,3.00E+20,27-10-2020,27-10-2020,10-11-2020,FUTURE GAMING AND HOTEL SERVICES PR,OC,9090,10000000,300,7905165,Paid,OC9090,5187,07-11-2020,YSR,*******6354,OC,9090,10000000,847,3382516
4378,3.00E+20,08-04-2021,08-04-2021,22-04-2021,CHANDER COMMERCIALS PVT LTD,OC,9091,10000000,300,4180496,Paid,OC9091,5987,12-04-2021,BHARATIYA JANATA PARTY,*******8244,OC,9091,10000000,691,7516991
3537,3.00E+20,27-10-2020,27-10-2020,10-11-2020,FUTURE GAMING AND HOTEL SERVICES PR,OC,9092,10000000,300,7905165,Paid,OC9092,5224,07-11-2020,YSR,*******6354,OC,9092,10000000,847,3382516
4387,3.00E+20,08-04-2021,08-04-2021,22-04-2021,CHANDER COMMERCIALS PVT LTD,OC,9093,10000000,300,4180496,Paid,OC9093,5996,12-04-2021,BHARATIYA JANATA PARTY,*******8244,OC,9093,10000000,691,7516991
3550,3.00E+20,27-10-2020,27-10-2020,10-11-2020,FUTURE GAMING AND HOTEL SERVICES PR,OC,9094,10000000,300,7905165,Paid,OC9094,5237,07-11-2020,YSR,*******6354,OC,9094,10000000,847,3382516
4381,3.00E+20,08-04-2021,08-04-2021,22-04-2021,CHANDER COMMERCIALS PVT LTD,OC,9095,10000000,300,4180496,Paid,OC9095,5990,12-04-2021,BHARATIYA JANATA PARTY,*******8244,OC,9095,10000000,691,7516991
3501,3.00E+20,27-10-2020,27-10-2020,10-11-2020,FUTURE GAMING AND HOTEL SERVICES PR,OC,9096,10000000,300,7905165,Paid,OC9096,5188,07-11-2020,YSR,*******6354,OC,9096,10000000,847,3382516
4504,3.00E+20,08-04-2021,08-04-2021,22-04-2021,RAY CONSTRUCTIONS LTD,OC,9097,10000000,300,4180496,Paid,OC9097,6011,12-04-2021,BHARATIYA JANATA PARTY,*******8244,OC,9097,10000000,691,7516991
3473,3.00E+20,27-10-2020,27-10-2020,10-11-2020,FUTURE GAMING AND HOTEL SERVICES PR,OC,9098,10000000,300,7905165,Paid,OC9098,5161,07-11-2020,YSR,*******6354,OC,9098,10000000,847,3382516
4503,3.00E+20,08-04-2021,08-04-2021,22-04-2021,RAY CONSTRUCTIONS LTD,OC,9099,10000000,300,4180496,Paid,OC9099,6010,12-04-2021,BHARATIYA JANATA PARTY,*******8244,OC,9099,10000000,691,7516991
3540,3.00E+20,27-10-2020,27-10-2020,10-11-2020,FUTURE GAMING AND HOTEL SERVICES PR,OC,9100,10000000,300,7905165,Paid,OC9100,5227,07-11-2020,YSR,*******6354,OC,9100,10000000,847,3382516
4502,3.00E+20,08-04-2021,08-04-2021,22-04-2021,RAY CONSTRUCTIONS LTD,OC,9101,10000000,300,4180496,Paid,OC9101,6009,12-04-2021,BHARATIYA JANATA PARTY,*******8244,OC,9101,10000000,691,7516991
3492,3.00E+20,27-10-2020,27-10-2020,10-11-2020,FUTURE GAMING AND HOTEL SERVICES PR,OC,9102,10000000,300,7905165,Paid,OC9102,5179,07-11-2020,YSR,*******6354,OC,9102,10000000,847,3382516
4499,3.00E+20,08-04-2021,08-04-2021,22-04-2021,RAY CONSTRUCTIONS LTD,OC,9103,10000000,300,4180496,Paid,OC9103,6006,12-04-2021,BHARATIYA JANATA PARTY,*******8244,OC,9103,10000000,691,7516991
3508,3.00E+20,27-10-2020,27-10-2020,10-11-2020,FUTURE GAMING AND HOTEL SERVICES PR,OC,9104,10000000,300,7905165,Paid,OC9104,5195,07-11-2020,YSR,*******6354,OC,9104,10000000,847,3382516
4500,3.00E+20,08-04-2021,08-04-2021,22-04-2021,RAY CONSTRUCTIONS LTD,OC,9105,10000000,300,4180496,Paid,OC9105,6007,12-04-2021,BHARATIYA JANATA PARTY,*******8244,OC,9105,10000000,691,7516991
3467,3.00E+20,27-10-2020,27-10-2020,10-11-2020,FUTURE GAMING AND HOTEL SERVICES PR,OC,9106,10000000,300,7905165,Paid,OC9106,5155,07-11-2020,YSR,*******6354,OC,9106,10000000,847,3382516
4501,3.00E+20,08-04-2021,08-04-2021,22-04-2021,RAY CONSTRUCTIONS LTD,OC,9107,10000000,300,4180496,Paid,OC9107,6008,12-04-2021,BHARATIYA JANATA PARTY,*******8244,OC,9107,10000000,691,7516991
3554,3.00E+20,27-10-2020,27-10-2020,10-11-2020,FUTURE GAMING AND HOTEL SERVICES PR,OC,9108,10000000,300,7905165,Paid,OC9108,5241,07-11-2020,YSR,*******6354,OC,9108,10000000,847,3382516
4561,3.00E+20,09-04-2021,09-04-2021,23-04-2021,D S ENGINEERING WORKSHOP LLP,OC,9109,10000000,300,4180496,Paid,OC9109,6013,12-04-2021,BHARATIYA JANATA PARTY,*******8244,OC,9109,10000000,691,7516991
3497,3.00E+20,27-10-2020,27-10-2020,10-11-2020,FUTURE GAMING AND HOTEL SERVICES PR,OC,9110,10000000,300,7905165,Paid,OC9110,5184,07-11-2020,YSR,*******6354,OC,9110,10000000,847,3382516
4560,3.00E+20,09-04-2021,09-04-2021,23-04-2021,D S ENGINEERING WORKSHOP LLP,OC,9111,10000000,300,4180496,Paid,OC9111,6012,12-04-2021,BHARATIYA JANATA PARTY,*******8244,OC,9111,10000000,691,7516991
3477,3.00E+20,27-10-2020,27-10-2020,10-11-2020,FUTURE GAMING AND HOTEL SERVICES PR,OC,9112,10000000,300,7905165,Paid,OC9112,5164,07-11-2020,YSR,*******6354,OC,9112,10000000,847,3382516
4563,3.00E+20,09-04-2021,09-04-2021,23-04-2021,D S ENGINEERING WORKSHOP LLP,OC,9113,10000000,300,4180496,Paid,OC9113,6015,12-04-2021,BHARATIYA JANATA PARTY,*******8244,OC,9113,10000000,691,7516991
3484,3.00E+20,27-10-2020,27-10-2020,10-11-2020,FUTURE GAMING AND HOTEL SERVICES PR,OC,9114,10000000,300,7905165,Paid,OC9114,5171,07-11-2020,YSR,*******6354,OC,9114,10000000,847,3382516
4562,3.00E+20,09-04-2021,09-04-2021,23-04-2021,D S ENGINEERING WORKSHOP LLP,OC,9115,10000000,300,4180496,Paid,OC9115,6014,12-04-2021,BHARATIYA JANATA PARTY,*******8244,OC,9115,10000000,691,7516991
3520,3.00E+20,27-10-2020,27-10-2020,10-11-2020,FUTURE GAMING AND HOTEL SERVICES PR,OC,9116,10000000,300,7905165,Paid,OC9116,5207,07-11-2020,YSR,*******6354,OC,9116,10000000,847,3382516
5012,3.00E+20,07-07-2021,07-07-2021,21-07-2021,RAJESH M AGRAWAL,OC,9117,10000000,300,7905165,Paid,OC9117,6477,12-07-2021,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,9117,10000000,691,3428540
3518,3.00E+20,27-10-2020,27-10-2020,10-11-2020,FUTURE GAMING AND HOTEL SERVICES PR,OC,9118,10000000,300,7905165,Paid,OC9118,5205,07-11-2020,YSR,*******6354,OC,9118,10000000,847,3382516
5011,3.00E+20,07-07-2021,07-07-2021,21-07-2021,RAJESH M AGRAWAL,OC,9119,10000000,300,7905165,Paid,OC9119,6476,12-07-2021,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,9119,10000000,691,3428540
3482,3.00E+20,27-10-2020,27-10-2020,10-11-2020,FUTURE GAMING AND HOTEL SERVICES PR,OC,9120,10000000,300,7905165,Paid,OC9120,5169,07-11-2020,YSR,*******6354,OC,9120,10000000,847,3382516
5816,3.00E+20,07-10-2021,07-10-2021,21-10-2021,K RAHEJA CORP PVT LTD,OC,9121,10000000,300,7905165,Paid,OC9121,7053,08-10-2021,BHARAT RASHTRA SAMITHI,*******7477,OC,9121,10000000,847,6417329
3514,3.00E+20,27-10-2020,27-10-2020,10-11-2020,FUTURE GAMING AND HOTEL SERVICES PR,OC,9122,10000000,300,7905165,Paid,OC9122,5201,07-11-2020,YSR,*******6354,OC,9122,10000000,847,3382516
5813,3.00E+20,07-10-2021,07-10-2021,21-10-2021,K RAHEJA CORP PVT LTD,OC,9123,10000000,300,7905165,Paid,OC9123,7050,08-10-2021,BHARAT RASHTRA SAMITHI,*******7477,OC,9123,10000000,847,6417329
3471,3.00E+20,27-10-2020,27-10-2020,10-11-2020,FUTURE GAMING AND HOTEL SERVICES PR,OC,9124,10000000,300,7905165,Paid,OC9124,5159,07-11-2020,YSR,*******6354,OC,9124,10000000,847,3382516
5817,3.00E+20,07-10-2021,07-10-2021,21-10-2021,K RAHEJA CORP PVT LTD,OC,9125,10000000,300,7905165,Paid,OC9125,7054,08-10-2021,BHARAT RASHTRA SAMITHI,*******7477,OC,9125,10000000,847,6417329
3548,3.00E+20,27-10-2020,27-10-2020,10-11-2020,FUTURE GAMING AND HOTEL SERVICES PR,OC,9126,10000000,300,7905165,Paid,OC9126,5235,07-11-2020,YSR,*******6354,OC,9126,10000000,847,3382516
5802,3.00E+20,07-10-2021,07-10-2021,21-10-2021,K RAHEJA CORP PVT LTD,OC,9127,10000000,300,7905165,Paid,OC9127,7039,08-10-2021,BHARAT RASHTRA SAMITHI,*******7477,OC,9127,10000000,847,6417329
3546,3.00E+20,27-10-2020,27-10-2020,10-11-2020,FUTURE GAMING AND HOTEL SERVICES PR,OC,9128,10000000,300,7905165,Paid,OC9128,5233,07-11-2020,YSR,*******6354,OC,9128,10000000,847,3382516
5811,3.00E+20,07-10-2021,07-10-2021,21-10-2021,K RAHEJA CORP PVT LTD,OC,9129,10000000,300,7905165,Paid,OC9129,7048,08-10-2021,BHARAT RASHTRA SAMITHI,*******7477,OC,9129,10000000,847,6417329
3512,3.00E+20,27-10-2020,27-10-2020,10-11-2020,FUTURE GAMING AND HOTEL SERVICES PR,OC,9130,10000000,300,7905165,Paid,OC9130,5199,07-11-2020,YSR,*******6354,OC,9130,10000000,847,3382516
